,SEASON_YEAR,Game_Type,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER
24,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400330,2004-12-17T00:00:00,TOR @ IND,L,240.0,30,73,0.410958904109589,7,20,0.35,19,25,0.76,5,29,34,17,11,10,3,6,21,0,86,-15,0,0,111.86187396637158
25,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400349,2004-12-19T00:00:00,TOR vs. NJN,W,239.99999999999997,37,69,0.5362318840579711,14,23,0.6086956521739131,22,27,0.8148148148148148,6,22,28,26,11,6,2,2,27,0,110,55,0,0,167.4156258881868
26,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400356,2004-12-20T00:00:00,TOR @ HOU,L,239.99999999999997,35,76,0.4605263157894737,8,26,0.3076923076923077,24,34,0.7058823529411765,10,29,39,16,11,6,5,1,30,0,102,-60,1,0,138.88411707483718
27,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400367,2004-12-22T00:00:00,TOR vs. UTA,W,240.00000000000003,33,70,0.4714285714285714,9,20,0.45,23,30,0.7666666666666667,6,37,43,29,13,8,9,0,20,0,98,60,0,0,163.43971680432958
28,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400388,2004-12-26T00:00:00,TOR @ PHX,L,240.0,41,84,0.4880952380952381,8,20,0.4,4,8,0.5,9,29,38,11,18,8,4,5,22,0,94,-60,0,0,99.71003691886872
29,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400407,2004-12-28T00:00:00,TOR @ LAL,L,239.99999999999997,40,99,0.40404040404040403,6,21,0.2857142857142857,13,16,0.8125,16,28,44,25,11,8,4,5,27,0,99,-90,2,0,143.95800787774226
30,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400416,2004-12-29T00:00:00,TOR @ GSW,L,239.99999999999997,40,83,0.4819277108433735,9,26,0.34615384615384615,16,20,0.8,5,39,44,25,18,10,3,4,30,0,105,-30,1,0,131.9994618811354
31,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400441,2005-01-03T00:00:00,TOR vs. ORL,W,240.0,39,87,0.4482758620689655,9,24,0.375,18,22,0.8181818181818182,15,31,46,22,8,4,0,3,24,0,105,55,1,0,153.44528821152625
32,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400454,2005-01-05T00:00:00,TOR vs. SAC,W,240.0,36,92,0.391304347826087,7,24,0.2916666666666667,17,22,0.7727272727272727,16,38,54,22,11,8,3,4,24,0,96,15,1,0,125.23445538415541
33,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400468,2005-01-07T00:00:00,TOR vs. MIL,L,265.00000000000006,32,87,0.367816091954023,9,28,0.32142857142857145,32,43,0.7441860465116279,17,34,51,19,13,3,3,4,32,0,105,-10,2,0,126.54354506776028
34,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400487,2005-01-09T00:00:00,TOR vs. GSW,W,240.0,45,84,0.5357142857142857,10,18,0.5555555555555556,9,13,0.6923076923076923,8,35,43,30,15,6,3,4,21,1,109,110,1,0,184.58570355486887
35,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400505,2005-01-12T00:00:00,TOR vs. BOS,W,240.0,32,73,0.4383561643835616,14,29,0.4827586206896552,26,34,0.7647058823529411,8,34,42,24,17,9,8,3,24,0,104,55,1,0,138.8921712047596
36,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400519,2005-01-14T00:00:00,TOR @ PHI,L,240.0,33,86,0.38372093023255816,10,32,0.3125,20,23,0.8695652173913043,10,38,48,22,13,8,6,5,21,0,96,-50,3,0,117.77255443783733
37,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400542,2005-01-16T00:00:00,TOR vs. NOH,W,240.00000000000003,32,77,0.4155844155844156,10,18,0.5555555555555556,28,31,0.9032258064516129,11,34,45,19,10,3,4,5,17,0,102,15,2,0,148.64488955165322
38,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400551,2005-01-17T00:00:00,TOR @ MIN,W,240.0,35,76,0.4605263157894737,10,20,0.5,20,28,0.7142857142857143,9,33,42,23,10,6,4,6,20,0,100,45,2,0,151.1266754288468
39,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400561,2005-01-19T00:00:00,TOR vs. NYK,W,239.99999999999997,30,66,0.45454545454545453,10,20,0.5,28,37,0.7567567567567568,8,35,43,18,17,6,5,1,20,0,98,85,1,0,134.0665879501117
40,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400573,2005-01-21T00:00:00,TOR @ WAS,L,239.99999999999997,38,92,0.41304347826086957,9,29,0.3103448275862069,24,27,0.8888888888888888,13,32,45,21,12,5,3,7,28,0,109,-45,0,0,131.12597607693004
41,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400592,2005-01-23T00:00:00,TOR vs. CHA,W,240.0,39,77,0.5064935064935064,10,22,0.45454545454545453,15,18,0.8333333333333334,6,33,39,22,12,6,6,4,21,0,103,55,0,0,128.93717020316691
42,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400613,2005-01-26T00:00:00,TOR vs. MIA,L,240.0,30,79,0.379746835443038,5,21,0.23809523809523808,31,45,0.6888888888888889,10,30,40,14,12,8,3,4,32,0,96,-75,0,0,105.92046381215243
43,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400628,2005-01-28T00:00:00,TOR @ CHA,L,240.00000000000003,32,75,0.4266666666666667,4,15,0.26666666666666666,26,35,0.7428571428571429,4,30,34,16,12,6,6,7,23,0,94,-35,0,0,109.54253257780792
44,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400649,2005-01-30T00:00:00,TOR vs. PHX,L,239.99999999999997,38,90,0.4222222222222222,7,14,0.5,22,27,0.8148148148148148,11,30,41,21,10,5,0,4,23,0,105,-90,0,0,85.37165609243462
45,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400671,2005-02-02T00:00:00,TOR @ IND,W,240.0,30,72,0.4166666666666667,7,16,0.4375,31,35,0.8857142857142857,19,32,51,17,18,3,8,6,28,0,98,5,1,0,129.43272887115933
46,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400680,2005-02-04T00:00:00,TOR vs. WAS,W,240.0,40,81,0.49382716049382713,11,29,0.3793103448275862,12,22,0.5454545454545454,5,31,36,23,10,7,4,4,24,0,103,15,1,0,121.03174705249377
47,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400699,2005-02-06T00:00:00,TOR vs. DAL,L,239.99999999999994,41,79,0.5189873417721519,12,22,0.5454545454545454,19,21,0.9047619047619048,8,25,33,26,15,7,0,5,26,0,113,-45,0,0,100.6912010208583
48,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400710,2005-02-08T00:00:00,TOR @ CLE,L,240.0,36,83,0.43373493975903615,5,12,0.4166666666666667,14,21,0.6666666666666666,11,24,35,21,13,11,3,6,15,0,91,-65,0,0,116.37161032374533
49,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400718,2005-02-09T00:00:00,TOR vs. MIL,L,240.0,41,87,0.47126436781609193,9,24,0.375,16,24,0.6666666666666666,11,24,35,28,9,12,1,4,18,0,107,-15,1,0,164.19233427084004
50,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400730,2005-02-11T00:00:00,TOR vs. PHI,L,240.0,32,75,0.4266666666666667,10,27,0.37037037037037035,17,21,0.8095238095238095,7,26,33,22,16,5,2,3,20,0,91,-75,1,0,90.43097165528442
51,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400749,2005-02-13T00:00:00,TOR vs. LAC,W,240.0,38,85,0.4470588235294118,10,21,0.47619047619047616,23,27,0.8518518518518519,10,33,43,28,9,5,2,4,20,0,109,15,1,0,152.13030135138192
52,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400770,2005-02-16T00:00:00,TOR vs. CHI,L,239.99999999999997,38,74,0.5135135135135135,11,22,0.5,28,32,0.875,5,20,25,24,14,12,2,5,24,0,115,-30,0,0,105.92073003047831
53,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400784,2005-02-22T00:00:00,TOR @ NJN,W,239.99999999999997,36,75,0.48,8,20,0.4,20,25,0.8,6,42,48,20,17,9,6,4,22,0,100,90,2,0,124.4928008353076
54,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400808,2005-02-25T00:00:00,TOR @ MIL,W,240.0,40,88,0.45454545454545453,8,26,0.3076923076923077,18,23,0.782608695652174,11,33,44,23,13,8,4,0,27,0,106,20,0,0,144.29907284637258
55,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400819,2005-02-27T00:00:00,TOR vs. LAL,W,240.00000000000003,39,84,0.4642857142857143,13,24,0.5416666666666666,17,19,0.8947368421052632,10,30,40,22,9,9,5,2,17,0,108,30,1,0,156.3557358601401
56,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400847,2005-03-02T00:00:00,TOR @ SAS,L,240.0,26,71,0.36619718309859156,5,12,0.4166666666666667,29,35,0.8285714285714286,10,22,32,15,9,12,4,8,21,0,86,-30,0,0,109.06544809560522
57,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400859,2005-03-04T00:00:00,TOR @ MEM,L,240.0,28,70,0.4,4,23,0.17391304347826086,15,21,0.7142857142857143,10,26,36,15,16,13,6,5,25,0,75,-55,0,0,64.68729535647995
58,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400875,2005-03-06T00:00:00,TOR @ NOH,W,240.0,34,73,0.4657534246575342,10,21,0.47619047619047616,17,20,0.85,8,32,40,21,13,9,5,5,19,0,95,55,1,0,86.98885285209352
59,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400883,2005-03-07T00:00:00,TOR @ DAL,L,239.99999999999997,40,77,0.5194805194805194,4,13,0.3076923076923077,21,26,0.8076923076923077,10,28,38,18,17,7,3,8,20,0,105,-40,0,0,125.93378842504474
60,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400897,2005-03-09T00:00:00,TOR vs. ORL,W,240.0,39,86,0.45348837209302323,8,25,0.32,20,25,0.8,11,35,46,22,9,10,4,7,25,0,106,50,2,0,143.4578133909832
61,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400904,2005-03-11T00:00:00,TOR vs. ATL,L,265.0,35,80,0.4375,9,24,0.375,33,39,0.8461538461538461,11,32,43,21,16,4,5,4,26,0,112,-20,3,0,89.25822426654926
62,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400924,2005-03-13T00:00:00,TOR vs. PHI,W,240.0,47,95,0.49473684210526314,21,34,0.6176470588235294,13,15,0.8666666666666667,18,27,45,32,11,9,3,2,11,0,128,90,2,0,143.60252583047307
63,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400943,2005-03-16T00:00:00,TOR @ BOS,L,239.99999999999997,40,80,0.5,8,20,0.4,21,30,0.7,7,25,32,20,7,6,6,0,21,0,109,-5,0,0,115.1824281727221
64,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400961,2005-03-18T00:00:00,TOR @ DET,L,240.0,35,87,0.40229885057471265,8,21,0.38095238095238093,14,21,0.6666666666666666,11,29,40,16,7,6,1,8,23,0,92,-55,1,0,74.53238575370324
65,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400977,2005-03-20T00:00:00,TOR vs. CLE,W,240.0,36,78,0.46153846153846156,12,26,0.46153846153846156,21,28,0.75,14,29,43,14,10,5,6,2,16,0,105,35,1,0,129.0267991361543
66,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20400998,2005-03-23T00:00:00,TOR vs. CHI,L,239.99999999999997,27,85,0.3176470588235294,7,27,0.25925925925925924,24,28,0.8571428571428571,11,31,42,14,14,10,3,4,24,0,85,-45,0,0,65.4494469072939
67,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401013,2005-03-25T00:00:00,TOR @ PHI,L,240.00000000000003,36,83,0.43373493975903615,9,25,0.36,20,27,0.7407407407407407,10,34,44,23,14,7,2,2,18,0,101,-10,2,0,120.29509557800586
68,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401024,2005-03-26T00:00:00,TOR @ ATL,W,239.99999999999997,34,69,0.4927536231884058,7,14,0.5,34,44,0.7727272727272727,11,25,36,22,8,7,1,6,24,0,109,25,1,0,170.34637101247264
69,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401049,2005-03-29T00:00:00,TOR @ MIA,L,240.0,35,81,0.43209876543209874,6,16,0.375,15,23,0.6521739130434783,10,28,38,19,11,8,2,3,24,0,91,-60,1,0,85.3635684013116
70,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401055,2005-03-30T00:00:00,TOR @ ORL,L,240.00000000000003,37,75,0.49333333333333335,8,17,0.47058823529411764,14,17,0.8235294117647058,8,32,40,17,23,9,3,5,22,0,96,-60,2,0,199.08437459537464
71,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401067,2005-04-01T00:00:00,TOR @ CHA,W,239.99999999999997,42,83,0.5060240963855421,8,17,0.47058823529411764,27,31,0.8709677419354839,8,29,37,18,6,8,3,4,23,0,119,60,1,0,161.8856445299149
72,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401089,2005-04-03T00:00:00,TOR vs. DET,L,239.99999999999997,34,80,0.425,11,27,0.4074074074074074,24,31,0.7741935483870968,10,24,34,16,7,7,0,6,14,0,103,-50,0,0,127.25874021630827
73,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401107,2005-04-06T00:00:00,TOR vs. MEM,L,240.00000000000003,27,78,0.34615384615384615,4,15,0.26666666666666666,16,19,0.8421052631578947,7,23,30,13,12,6,2,8,20,0,74,-150,1,0,44.03306017409877
74,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401119,2005-04-08T00:00:00,TOR vs. ATL,W,265.0,36,87,0.41379310344827586,9,26,0.34615384615384615,28,34,0.8235294117647058,8,38,46,21,10,7,8,7,24,0,109,40,2,0,91.74378451397473
75,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401135,2005-04-09T00:00:00,TOR @ CHI,L,240.0,36,75,0.48,3,11,0.2727272727272727,22,25,0.88,6,27,33,23,14,4,4,3,25,0,97,-65,0,0,138.25845653025877
76,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401146,2005-04-11T00:00:00,TOR vs. IND,L,240.0,36,79,0.45569620253164556,9,19,0.47368421052631576,9,14,0.6428571428571429,11,27,38,21,13,9,6,0,25,0,90,-20,1,0,60.35237776362021
77,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401156,2005-04-12T00:00:00,TOR @ NYK,W,239.99999999999997,37,75,0.49333333333333335,7,17,0.4117647058823529,24,28,0.8571428571428571,4,29,33,17,14,10,5,0,24,0,105,60,0,0,132.4772653914353
78,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401173,2005-04-15T00:00:00,TOR vs. NJN,L,240.0,31,65,0.47692307692307695,7,20,0.35,21,31,0.6774193548387096,3,29,32,17,14,8,4,1,22,0,90,-55,0,0,95.30752951510397
79,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401197,2005-04-17T00:00:00,TOR vs. BOS,L,239.99999999999997,33,73,0.4520547945205479,2,12,0.16666666666666666,30,39,0.7692307692307693,5,28,33,21,11,12,1,8,26,0,98,-25,0,0,97.97839167579639
80,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401213,2005-04-19T00:00:00,TOR @ MIL,W,240.00000000000003,46,88,0.5227272727272727,12,23,0.5217391304347826,23,26,0.8846153846153846,10,32,42,29,15,9,2,2,26,0,127,90,0,0,198.15572193102784
81,2004-05,Regular Season,1610612761,TOR,Toronto Raptors,20401218,2005-04-20T00:00:00,TOR vs. CLE,L,240.0,36,79,0.45569620253164556,3,10,0.3,20,24,0.8333333333333334,7,30,37,14,11,6,5,6,25,0,95,-45,0,0,98.15121603581876
82,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500004,2005-11-02T00:00:00,TOR vs. WAS,L,240.0,35,88,0.3977272727272727,9,26,0.34615384615384615,17,20,0.85,14,34,48,21,16,4,3,4,27,22,96,-15,1,0,114.6535275528391
83,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500020,2005-11-04T00:00:00,TOR vs. NJN,L,240.0,32,80,0.4,9,24,0.375,19,22,0.8636363636363636,11,24,35,20,15,7,5,1,23,25,92,-50,0,0,80.01842871556036
84,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500034,2005-11-05T00:00:00,TOR @ DET,L,240.0,32,77,0.4155844155844156,4,16,0.25,16,20,0.8,3,32,35,21,14,5,1,7,29,23,84,-165,0,0,77.9520552447582
85,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500046,2005-11-07T00:00:00,TOR vs. CLE,L,239.99999999999997,38,77,0.4935064935064935,1,8,0.125,16,26,0.6153846153846154,9,21,30,21,10,8,4,5,20,20,93,-60,1,0,121.26943312394748
86,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500071,2005-11-11T00:00:00,TOR vs. UTA,L,239.99999999999997,29,68,0.4264705882352941,5,15,0.3333333333333333,21,29,0.7241379310344828,7,23,30,18,12,7,6,6,28,26,84,-75,1,0,81.95833362580635
87,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500089,2005-11-13T00:00:00,TOR vs. SEA,L,265.0,45,96,0.46875,13,32,0.40625,18,26,0.6923076923076923,17,27,44,25,18,3,0,2,32,29,121,-25,2,0,148.7169583989279
88,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500098,2005-11-15T00:00:00,TOR @ PHI,L,240.0,36,86,0.4186046511627907,4,14,0.2857142857142857,16,23,0.6956521739130435,16,32,48,14,18,3,4,6,24,18,92,-60,2,0,55.74942852454589
89,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500109,2005-11-16T00:00:00,TOR vs. PHI,L,239.99999999999997,45,83,0.5421686746987951,5,14,0.35714285714285715,20,25,0.8,10,19,29,18,16,8,0,3,29,23,115,-30,1,0,102.34617677223397
90,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500122,2005-11-18T00:00:00,TOR @ BOS,L,240.0,33,84,0.39285714285714285,9,21,0.42857142857142855,18,26,0.6923076923076923,13,24,37,19,12,10,2,4,24,26,93,-35,1,0,99.20086788482226
91,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500140,2005-11-20T00:00:00,TOR vs. MIA,W,240.00000000000003,37,82,0.45121951219512196,8,21,0.38095238095238093,25,35,0.7142857142857143,15,32,47,24,12,4,5,4,21,27,107,65,1,0,137.41159195055386
92,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500154,2005-11-22T00:00:00,TOR @ PHX,L,239.99999999999997,35,88,0.3977272727272727,5,21,0.23809523809523808,7,12,0.5833333333333334,11,32,43,13,17,7,1,6,24,16,82,-40,0,0,63.72955291496868
93,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500165,2005-11-23T00:00:00,TOR @ LAC,L,239.99999999999997,33,87,0.3793103448275862,8,24,0.3333333333333333,26,32,0.8125,15,24,39,21,5,4,1,12,24,25,100,-15,0,0,136.0088213292315
94,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500179,2005-11-25T00:00:00,TOR @ SAC,L,239.99999999999997,42,82,0.5121951219512195,5,17,0.29411764705882354,15,17,0.8823529411764706,7,30,37,27,10,6,1,2,27,16,104,-10,0,0,140.7872525755797
95,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500189,2005-11-26T00:00:00,TOR @ GSW,L,239.99999999999997,34,79,0.43037974683544306,1,13,0.07692307692307693,22,30,0.7333333333333333,11,25,36,15,13,9,2,4,23,20,91,-130,0,0,113.85828935001935
96,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500193,2005-11-28T00:00:00,TOR vs. DAL,L,240.0,34,79,0.43037974683544306,5,17,0.29411764705882354,18,21,0.8571428571428571,12,33,45,18,12,4,1,6,18,19,91,-10,1,0,97.79878633951897
97,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500206,2005-11-30T00:00:00,TOR vs. MEM,L,240.0,25,72,0.3472222222222222,1,13,0.07692307692307693,15,16,0.9375,9,26,35,16,18,8,4,2,23,19,66,-130,0,0,40.249979825543676
98,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500220,2005-12-02T00:00:00,TOR @ ATL,W,240.0,40,82,0.4878048780487805,6,16,0.375,16,18,0.8888888888888888,14,23,37,22,12,7,4,6,18,20,102,5,1,0,124.18450136230376
99,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500231,2005-12-03T00:00:00,TOR @ NJN,W,240.00000000000003,29,67,0.43283582089552236,5,10,0.5,32,36,0.8888888888888888,7,33,40,20,11,5,1,1,23,26,95,65,1,0,107.60640462584553
100,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500249,2005-12-06T00:00:00,TOR @ WAS,L,264.99999999999994,40,84,0.47619047619047616,9,21,0.42857142857142855,22,27,0.8148148148148148,8,34,42,26,16,6,2,5,31,20,111,-40,0,0,128.9621717760602
101,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500258,2005-12-07T00:00:00,TOR vs. LAL,L,240.0,34,83,0.40963855421686746,4,22,0.18181818181818182,19,24,0.7916666666666666,9,24,33,19,10,9,2,6,20,25,91,-55,1,0,81.35621794430527
102,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500284,2005-12-10T00:00:00,TOR @ CHA,W,240.00000000000003,38,85,0.4470588235294118,4,14,0.2857142857142857,31,38,0.8157894736842105,16,35,51,19,12,5,5,5,23,28,111,40,1,0,149.08959625551003
103,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500307,2005-12-14T00:00:00,TOR vs. CHI,L,240.0,31,75,0.41333333333333333,9,24,0.375,23,27,0.8518518518518519,5,20,25,18,13,13,1,6,25,26,94,-55,0,0,115.44433169519958
104,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500322,2005-12-16T00:00:00,TOR vs. GSW,L,239.99999999999997,35,71,0.49295774647887325,8,15,0.5333333333333333,20,24,0.8333333333333334,4,34,38,22,16,3,3,1,24,23,98,-50,1,0,99.78772988440338
105,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500341,2005-12-18T00:00:00,TOR vs. PHI,L,239.99999999999997,29,84,0.34523809523809523,3,19,0.15789473684210525,19,24,0.7916666666666666,16,27,43,14,16,5,6,5,19,18,80,-135,0,0,85.93338323933591
106,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500347,2005-12-19T00:00:00,TOR @ ORL,W,239.99999999999997,34,80,0.425,9,16,0.5625,15,26,0.5769230769230769,6,26,32,21,12,8,3,6,26,20,92,10,1,0,107.1972160140111
107,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500367,2005-12-21T00:00:00,TOR @ HOU,W,239.99999999999997,33,68,0.4852941176470588,9,21,0.42857142857142855,19,23,0.8260869565217391,3,30,33,23,13,8,3,5,23,18,94,65,0,0,109.93080030850884
108,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500381,2005-12-23T00:00:00,TOR @ SAS,L,240.00000000000003,35,73,0.4794520547945205,5,11,0.45454545454545453,15,25,0.6,8,31,39,13,14,8,3,3,23,17,90,-25,0,0,106.83167524412949
109,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500400,2005-12-27T00:00:00,TOR @ DET,L,240.0,45,89,0.5056179775280899,2,7,0.2857142857142857,14,19,0.7368421052631579,12,23,35,22,3,8,4,6,20,17,106,-35,1,0,159.33318780752492
110,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500405,2005-12-28T00:00:00,TOR vs. ATL,W,240.0,42,82,0.5121951219512195,7,14,0.5,17,20,0.85,8,22,30,21,13,8,2,6,20,21,108,30,0,0,126.52798673177186
111,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500419,2005-12-30T00:00:00,TOR @ IND,W,240.00000000000003,38,80,0.475,4,16,0.25,19,27,0.7037037037037037,13,31,44,17,12,9,2,2,23,22,99,10,3,0,98.35476135250812
112,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500442,2006-01-03T00:00:00,TOR @ ATL,W,239.99999999999994,36,74,0.4864864864864865,10,19,0.5263157894736842,26,33,0.7878787878787878,6,30,36,16,15,4,3,3,30,27,108,55,1,0,123.28847754774105
113,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500448,2006-01-04T00:00:00,TOR vs. ORL,W,240.0,46,73,0.6301369863013698,7,10,0.7,22,31,0.7096774193548387,8,26,34,23,12,6,4,0,24,24,121,120,0,0,270.76160433286026
114,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500459,2006-01-06T00:00:00,TOR vs. HOU,W,239.99999999999997,41,82,0.5,12,27,0.4444444444444444,18,24,0.75,14,31,45,21,11,6,7,0,25,21,112,100,1,0,128.7880933746683
115,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500481,2006-01-08T00:00:00,TOR vs. NJN,L,240.0,35,78,0.44871794871794873,7,20,0.35,27,32,0.84375,10,33,43,18,11,3,5,1,17,27,104,-5,0,0,122.96949184120135
116,2005-06,Regular Season,1610612761,TOR,Toronto Raptors,20500489,2006-01-09T00:00:00,TOR @ CHI,L,240.0,41,86,0.47674418604651164,10,24,0.4166666666666667,12,13,0.9230769230769231,9,23,32,31,9,7,1,6,27,17,104,-45,1,0,117.0650360654221
