SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021901243,2020-08-01T00:00:00,TOR vs. LAL,W,40.31666667,5,11,0.455,3,7,0.429,0,0,0,0,5,5,11,3,1,1,3,3,0,13,26,1,0,Regular Season,2019-2016106127610021901243,19.68085106,16.97900785,9346153
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021901243,2020-08-01T00:00:00,TOR vs. LAL,W,35.03333333,8,16,0.5,5,9,0.556,12,15,0.8,1,13,14,6,4,1,0,2,4,12,33,24,1,0,Regular Season,2019-2016106127610021901243,36.70212766,38.31973359,34996296
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021901243,2020-08-01T00:00:00,TOR vs. LAL,W,5.366666667,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,-2,0,0,Regular Season,2019-2016106127610021901243,-1.063829787,-12.3242236,898310
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,42.66666667,7,18,0.389,4,12,0.333,3,5,0.6,0,5,5,7,3,3,0,0,3,5,21,15,0,0,Regular Season,2019-2016106127610021900959,17.34693878,17.40030469,34996296
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,36.85,9,17,0.529,5,7,0.714,4,4,1,4,9,13,3,4,0,0,0,1,4,27,28,1,0,Regular Season,2019-2016106127610021900959,28.57142857,28.93424695,23271604
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,38.89666667,9,18,0.5,2,5,0.4,7,7,1,0,11,11,8,5,0,0,2,4,6,27,20,1,0,Regular Season,2019-2016106127610021900959,28.57142857,24.4987831,2351839
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,5.55,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-15,0,0,Regular Season,2019-2016106127610021900959,-1.530612245,-7.061261261,1588231
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,21.50166667,3,8,0.375,0,0,0,2,2,1,7,3,10,1,1,1,0,1,0,3,8,-13,0,0,Regular Season,2019-2016106127610021900959,10.71428571,23.6538873,2500000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,5.55,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-15,0,0,Regular Season,2019-2016106127610021900959,-3.06122449,-19.86684685,898310
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,12.125,4,7,0.571,1,2,0.5,0,0,0,1,2,3,0,1,1,0,0,1,1,9,0,0,0,Regular Season,2019-2016106127610021900959,7.653061224,27.15521649,898310
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,1.583333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,Regular Season,2019-2016106127610021900959,-1.020408163,-24.75157895,10116576
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,42.61666667,1,5,0.2,0,3,0,0,0,0,0,6,6,2,2,3,0,0,2,0,2,21,0,0,Regular Season,2019-2016106127610021900959,5.102040816,2.494211967,4000000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900959,2020-03-09T00:00:00,TOR @ UTA,W,32.66,3,6,0.5,1,3,0.333,0,0,0,2,3,5,1,1,1,1,1,2,1,7,5,0,0,Regular Season,2019-2016106127610021900959,7.653061224,10.83701776,2281800
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,15.77333333,1,5,0.2,1,3,0.333,0,0,0,0,2,2,2,0,0,0,0,0,0,3,-5,0,0,Regular Season,2019-2016106127610021900956,2.69058296,5.05124683,25595700
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,42.78333333,11,21,0.524,6,12,0.5,3,4,0.75,0,2,2,5,1,2,1,3,2,5,31,17,0,0,Regular Season,2019-2016106127610021900956,23.76681614,29.11493572,10116576
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,38.41666667,7,15,0.467,2,8,0.25,7,8,0.875,0,8,8,5,1,3,0,0,3,4,23,10,0,0,Regular Season,2019-2016106127610021900956,23.31838565,27.24080694,2351839
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,35.73333333,10,15,0.667,6,10,0.6,4,5,0.8,0,5,5,8,2,3,0,0,5,6,30,16,0,0,Regular Season,2019-2016106127610021900956,29.59641256,40.85706157,34996296
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,16.78333333,1,3,0.333,1,3,0.333,0,0,0,0,2,2,1,0,1,0,0,1,0,3,-17,0,0,Regular Season,2019-2016106127610021900956,3.587443946,9.539285005,4000000
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,4.283333333,0,2,0,0,2,0,1,2,0.5,0,1,1,0,0,0,0,1,2,1,1,-8,0,0,Regular Season,2019-2016106127610021900956,-2.69058296,-16.63821012,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,5.883333333,0,4,0,0,3,0,0,0,0,0,3,3,0,1,0,0,0,2,0,0,-10,0,0,Regular Season,2019-2016106127610021900956,-3.587443946,-34.14458924,898310
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,5.716666667,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,-3,0,0,Regular Season,2019-2016106127610021900956,1.793721973,8.638600583,2500000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,38.83333333,4,7,0.571,2,3,0.667,2,4,0.5,0,2,2,0,2,1,0,2,4,2,12,10,0,0,Regular Season,2019-2016106127610021900956,3.587443946,7.465570815,2281800
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900956,2020-03-08T00:00:00,TOR @ SAC,W,35.79333333,5,10,0.5,1,4,0.25,4,4,1,2,8,10,5,2,0,2,1,3,3,15,15,1,0,Regular Season,2019-2016106127610021900956,17.93721973,21.26714472,23271604
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,6.43,1,3,0.333,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,Regular Season,2019-2016106127610021900929,-0.862068966,-7.594712286,898310
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,29.88166667,6,11,0.545,1,3,0.333,0,0,0,1,12,13,3,0,0,1,0,3,1,13,-2,1,0,Regular Season,2019-2016106127610021900929,18.10344828,22.71091528,23271604
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,7.85,1,2,0.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2,9,0,0,Regular Season,2019-2016106127610021900929,0.431034483,8.441910828,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,38.06666667,13,21,0.619,4,8,0.5,7,7,1,0,3,3,2,2,3,0,3,5,4,37,7,0,0,Regular Season,2019-2016106127610021900929,25.86206897,37.29654116,10116576
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,33.44833333,6,14,0.429,4,12,0.333,10,10,1,0,5,5,10,3,2,0,0,4,6,26,1,1,0,Regular Season,2019-2016106127610021900929,24.13793103,35.13269221,34996296
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,24.05166667,0,1,0,0,1,0,0,0,0,0,2,2,3,0,0,0,0,1,1,0,5,0,0,Regular Season,2019-2016106127610021900929,2.586206897,3.204809092,4000000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,37.63333333,5,7,0.714,3,4,0.75,1,2,0.5,2,2,4,0,0,3,0,0,2,1,14,11,0,0,Regular Season,2019-2016106127610021900929,12.93103448,20.41626218,2281800
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,8.105,0,1,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,2,0,1,0,0,Regular Season,2019-2016106127610021900929,3.448275862,11.53670574,2500000
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,37.91666667,5,17,0.294,0,7,0,7,9,0.778,0,5,5,5,3,1,1,0,4,5,17,-2,0,0,Regular Season,2019-2016106127610021900929,6.465517241,9.405441758,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900929,2020-03-05T00:00:00,TOR @ GSW,W,16.61666667,3,7,0.429,1,3,0.333,3,3,1,0,2,2,4,2,0,0,1,2,2,10,10,0,0,Regular Season,2019-2016106127610021900929,6.896551724,19.21215647,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,33.7,2,6,0.333,0,2,0,1,2,0.5,0,3,3,2,0,1,0,0,4,1,5,8,0,0,Regular Season,2019-2016106127610021900914,1.960784314,4.16884273,4000000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,37.19666667,5,12,0.417,1,3,0.333,0,0,0,1,8,9,2,1,2,1,2,6,0,11,13,0,0,Regular Season,2019-2016106127610021900914,9.803921569,11.37790125,2281800
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,43.40333333,12,20,0.6,5,9,0.556,4,6,0.667,1,6,7,3,5,1,2,2,4,3,33,13,0,0,Regular Season,2019-2016106127610021900914,25,26.47128485,2351839
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,6.716666667,0,1,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,0,-2,0,0,Regular Season,2019-2016106127610021900914,1.470588235,4.011960298,898310
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,38.48333333,8,15,0.533,2,6,0.333,8,9,0.889,0,2,2,4,3,2,1,0,4,4,26,8,0,0,Regular Season,2019-2016106127610021900914,19.11764706,24.83807709,10116576
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,28.73333333,5,12,0.417,2,5,0.4,7,8,0.875,6,9,15,0,1,2,1,1,3,4,19,13,1,0,Regular Season,2019-2016106127610021900914,21.07843137,33.95450116,1588231
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,36.95,8,19,0.421,4,8,0.5,8,8,1,0,5,5,6,3,1,0,1,1,7,28,18,0,0,Regular Season,2019-2016106127610021900914,24.50980392,26.91764547,34996296
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,6.866666667,0,1,0,0,1,0,1,2,0.5,0,1,1,0,1,0,0,0,1,1,1,-12,0,0,Regular Season,2019-2016106127610021900914,-1.960784314,-10.01941748,898310
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900914,2020-03-03T00:00:00,TOR @ PHX,W,7.95,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,-14,0,0,Regular Season,2019-2016106127610021900914,-0.980392157,-7.089811321,2500000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,39.78333333,12,16,0.75,3,6,0.5,5,5,1,2,5,7,3,0,7,0,0,5,3,32,-11,0,0,Regular Season,2019-2016106127610021900898,39.39393939,45.5218517,2281800
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,39.51166667,6,21,0.286,1,7,0.143,3,4,0.75,1,6,7,5,4,2,1,0,5,4,16,-13,0,0,Regular Season,2019-2016106127610021900898,5.050505051,6.229906779,2351839
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,5.8,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-2,0,0,Regular Season,2019-2016106127610021900898,1.01010101,1.757586207,898310
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,1.016666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900898,-1.01010101,-38.54754098,3623000
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,24.66666667,3,6,0.5,0,0,0,3,3,1,3,0,3,3,0,0,2,0,1,2,9,-2,0,0,Regular Season,2019-2016106127610021900898,10.60606061,22.84467568,2500000
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,1.016666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900898,-1.01010101,-38.54754098,1588231
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,17.23333333,3,5,0.6,1,3,0.333,1,2,0.5,0,3,3,3,1,0,0,0,2,1,8,-6,0,0,Regular Season,2019-2016106127610021900898,8.080808081,18.43914894,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,24.21666667,3,4,0.75,1,2,0.5,0,0,0,0,2,2,1,1,0,0,0,2,0,7,-13,0,0,Regular Season,2019-2016106127610021900898,6.060606061,10.16419821,4000000
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,37.95,4,14,0.286,2,10,0.2,7,7,1,0,5,5,8,4,0,0,0,3,7,17,-9,0,0,Regular Season,2019-2016106127610021900898,13.13131313,12.30592885,34996296
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,40.1,9,17,0.529,1,6,0.167,5,6,0.833,1,5,6,0,0,0,1,0,2,4,24,-13,0,0,Regular Season,2019-2016106127610021900898,19.19191919,21.02563591,10116576
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900898,2020-03-01T00:00:00,TOR @ DEN,L,8.705,1,3,0.333,1,2,0.5,2,2,1,1,1,2,0,1,0,0,1,4,1,5,-6,0,0,Regular Season,2019-2016106127610021900898,-0.505050505,9.68190695,1588231
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,6.815,1,4,0.25,0,2,0,1,1,1,0,1,1,0,0,0,0,0,1,1,3,-7,0,0,Regular Season,2019-2016106127610021900879,0,1.86617755,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,15.31666667,1,6,0.167,0,4,0,0,0,0,1,3,4,1,0,0,0,1,1,0,2,-3,0,0,Regular Season,2019-2016106127610021900879,0.775193798,-0.602350381,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,19.715,0,6,0,0,2,0,0,0,0,3,1,4,0,1,1,0,1,2,0,0,-16,0,0,Regular Season,2019-2016106127610021900879,-8.527131783,-6.959726097,4000000
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,16.28666667,2,3,0.667,0,1,0,0,0,0,1,1,2,1,0,0,0,0,1,2,4,-2,0,0,Regular Season,2019-2016106127610021900879,6.976744186,12.5274253,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,36.41666667,8,19,0.421,4,11,0.364,2,4,0.5,0,1,1,3,1,0,0,1,4,2,22,4,0,0,Regular Season,2019-2016106127610021900879,12.40310078,14.08341419,10116576
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,39.3,9,23,0.391,1,5,0.2,5,9,0.556,2,7,9,4,0,2,1,2,3,6,24,6,0,0,Regular Season,2019-2016106127610021900879,27.13178295,21.51773537,2351839
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,38.21833333,5,14,0.357,3,12,0.25,8,10,0.8,2,4,6,6,2,2,2,0,5,5,21,5,0,0,Regular Season,2019-2016106127610021900879,26.35658915,23.665841,34996296
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,27.53166667,2,8,0.25,0,0,0,0,0,0,1,8,9,1,1,0,0,1,6,3,4,-2,0,0,Regular Season,2019-2016106127610021900879,0.775193798,-1.043816212,2500000
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900879,2020-02-28T00:00:00,TOR vs. CHA,L,40.4,5,12,0.417,2,6,0.333,4,5,0.8,4,5,9,3,0,6,0,2,2,3,16,0,0,0,Regular Season,2019-2016106127610021900879,34.10852713,25.97482673,2281800
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,18.15,3,6,0.5,0,0,0,0,1,0,2,6,8,2,0,0,2,1,2,2,6,9,0,0,Regular Season,2019-2016106127610021900858,17.85714286,22.04280992,2500000
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,28.55,2,15,0.133,1,10,0.1,0,2,0,1,4,5,1,3,0,0,1,3,1,5,-17,0,0,Regular Season,2019-2016106127610021900858,-18.75,-14.24143608,23271604
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,41.05,2,12,0.167,1,7,0.143,5,6,0.833,0,4,4,6,4,0,1,3,5,4,10,-11,0,0,Regular Season,2019-2016106127610021900858,0.892857143,1.228574909,34996296
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,19.13333333,4,8,0.5,2,4,0.5,0,0,0,3,4,7,0,1,0,1,1,2,1,10,6,0,0,Regular Season,2019-2016106127610021900858,16.07142857,21.83294425,1588231
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,11.7,3,5,0.6,3,5,0.6,0,0,0,1,1,2,2,0,0,0,0,2,0,9,12,0,0,Regular Season,2019-2016106127610021900858,15.17857143,36.19863248,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,16.63333333,3,9,0.333,1,5,0.2,3,3,1,0,4,4,2,1,1,0,0,2,2,10,0,0,0,Regular Season,2019-2016106127610021900858,14.28571429,18.56008016,898310
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,36.61666667,5,14,0.357,3,9,0.333,1,1,1,0,2,2,1,3,1,0,0,5,3,14,-14,0,0,Regular Season,2019-2016106127610021900858,1.785714286,4.07964497,9346153
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,38.31666667,6,14,0.429,5,9,0.556,5,7,0.714,0,6,6,3,4,0,1,2,3,4,22,-20,0,0,Regular Season,2019-2016106127610021900858,25.89285714,16.15800783,2351839
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900858,2020-02-25T00:00:00,TOR vs. MIL,L,29.85,4,8,0.5,2,3,0.667,1,1,1,2,3,5,4,0,2,0,2,2,2,11,-20,0,0,Regular Season,2019-2016106127610021900858,26.78571429,22.50901173,2281800
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,30.48333333,8,12,0.667,1,4,0.25,4,5,0.8,0,2,2,3,3,0,1,0,2,4,21,29,0,0,Regular Season,2019-2016106127610021900843,11.78571429,23.82160744,2351839
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,17.18333333,2,4,0.5,1,2,0.5,4,4,1,1,10,11,2,0,0,4,0,2,3,9,12,0,0,Regular Season,2019-2016106127610021900843,13.92857143,41.35419981,1588231
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,15.41666667,6,8,0.75,5,7,0.714,0,0,0,0,1,1,1,2,0,0,0,2,0,17,21,0,0,Regular Season,2019-2016106127610021900843,9.285714286,39.12045405,898310
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,20.43333333,5,7,0.714,0,0,0,2,2,1,3,1,4,3,3,0,0,0,0,1,12,17,0,0,Regular Season,2019-2016106127610021900843,8.928571429,25.42301794,2500000
2019-20,1628778,Paul Watson,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,3.6,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,4,0,0,Regular Season,2019-2016106127610021900843,1.071428571,13.71777778,79568
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,25.76666667,3,12,0.25,2,9,0.222,0,0,0,0,3,3,3,1,2,0,1,4,1,8,31,0,0,Regular Season,2019-2016106127610021900843,1.428571429,5.506610608,9346153
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,27.6,3,7,0.429,0,2,0,1,2,0.5,0,4,4,2,2,1,1,0,3,2,7,21,0,0,Regular Season,2019-2016106127610021900843,3.214285714,6.872355072,2281800
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,9.483333333,0,2,0,0,1,0,2,2,1,0,4,4,2,0,1,0,1,2,1,2,8,0,0,Regular Season,2019-2016106127610021900843,3.571428571,17.19237258,3623000
2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,5.483333333,1,2,0.5,0,0,0,2,2,1,0,1,1,2,0,0,0,1,0,1,4,9,0,0,Regular Season,2019-2016106127610021900843,4.285714286,40.93696049,129568
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,23.8,7,12,0.583,1,2,0.5,0,0,0,4,11,15,1,3,0,1,0,2,3,15,25,1,0,Regular Season,2019-2016106127610021900843,13.92857143,27.4597479,23271604
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,23.58333333,5,10,0.5,3,6,0.5,0,0,0,0,4,4,1,1,0,1,1,1,0,13,15,0,0,Regular Season,2019-2016106127610021900843,8.214285714,19.10226148,898310
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,31.68333333,6,13,0.462,3,8,0.375,1,1,1,2,5,7,11,2,5,1,0,2,4,16,29,1,0,Regular Season,2019-2016106127610021900843,19.64285714,36.08019989,34996296
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900843,2020-02-23T00:00:00,TOR vs. IND,W,5.483333333,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,Regular Season,2019-2016106127610021900843,0.714285714,14.82729483,1588231
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900829,2020-02-21T00:00:00,TOR vs. PHX,W,1.655,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900829,0.847457627,8.886404834,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900829,2020-02-21T00:00:00,TOR vs. PHX,W,25.15,6,11,0.545,2,5,0.4,0,0,0,1,2,3,1,3,1,0,1,0,1,14,12,0,0,Regular Season,2019-2016106127610021900829,8.898305085,16.64059642,898310
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900829,2020-02-21T00:00:00,TOR vs. PHX,W,13.51666667,1,3,0.333,0,1,0,0,0,0,1,2,3,0,0,1,4,0,3,0,2,-5,0,0,Regular Season,2019-2016106127610021900829,2.118644068,17.40584464,1588231
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900829,2020-02-21T00:00:00,TOR vs. PHX,W,1.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900829,0,0,1588231
2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,0021900829,2020-02-21T00:00:00,TOR vs. PHX,W,1.466666667,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900829,1.694915254,20.055,129568
